case_id,transaction_amount,customer_account_age_days,previous_chargebacks,previous_refunds,customer_order_count,dispute_reason,payment_verified,authentication_verified,delivery_confirmed,otp_verified,tracking_available,shipping_address_match,billing_address_match,device_consistent,transaction_authenticated,customer_identity_verified,evidence_count,evidence_completeness,evidence_consistency,response_time_hours,merchant_response_quality_score,defense_success
CASE209137,30.61,131,2,0,1,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,0,1,0,8,75.6,78.4,29.3,72.6,1
CASE209138,21.57,1162,0,1,20,PRODUCT_NOT_RECEIVED,1,0,1,1,0,0,1,0,1,1,6,66.2,50.0,14.7,70.4,0
CASE209139,68.26,1740,0,1,29,PRODUCT_NOT_AS_DESCRIBED,0,0,1,1,0,1,1,1,0,1,6,62.6,83.1,15.5,76.1,1
CASE209140,23.6,1577,0,0,32,PRODUCT_NOT_RECEIVED,1,1,1,1,1,0,1,0,1,1,8,79.6,54.8,30.0,71.0,0
CASE209141,28.07,565,1,5,7,REFUND_NOT_RECEIVED,1,0,1,1,0,1,0,0,1,1,6,61.7,56.0,33.7,49.0,1
CASE209142,40.91,1321,0,2,19,DUPLICATE_TRANSACTION,1,1,0,0,1,1,0,1,1,0,6,59.0,83.1,93.3,60.5,1
CASE209143,71.54,2177,1,4,37,REFUND_NOT_RECEIVED,1,0,1,1,1,0,0,1,1,1,7,68.2,50.4,41.6,65.0,1
CASE209144,20.11,421,3,1,11,PRODUCT_NOT_AS_DESCRIBED,1,0,1,0,1,1,1,1,1,1,8,78.0,100.0,41.0,75.4,1
CASE209145,178.97,306,1,2,9,PRODUCT_NOT_AS_DESCRIBED,1,0,0,1,1,1,1,1,1,1,8,74.5,99.5,29.8,81.9,1
CASE209146,114.79,456,0,0,9,DUPLICATE_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,53.6,71.7,1
CASE209147,34.49,168,0,1,5,PRODUCT_NOT_AS_DESCRIBED,1,0,0,0,0,0,0,1,1,1,4,38.2,45.7,97.4,60.0,0
CASE209148,25.55,406,0,0,9,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,0,0,8,72.7,81.9,81.2,68.4,0
CASE209149,151.5,1975,0,5,32,FRAUDULENT_TRANSACTION,0,1,1,1,1,1,1,0,0,0,6,68.9,51.6,23.4,59.8,0
CASE209150,99.36,1825,0,0,31,TRANSACTION_NOT_RECOGNIZED,1,1,0,0,1,1,0,1,1,1,7,67.8,77.3,56.3,64.6,0
CASE209151,18.99,1493,1,0,36,DUPLICATE_TRANSACTION,1,1,0,1,1,0,1,0,0,0,5,59.3,25.5,52.1,70.8,0
CASE209152,112.45,571,0,1,11,FRAUDULENT_TRANSACTION,1,1,1,0,0,1,1,1,1,1,8,93.8,100.0,41.9,77.9,1
CASE209153,34.43,289,4,2,7,PRODUCT_NOT_AS_DESCRIBED,1,0,0,1,0,0,1,0,0,0,3,18.5,23.8,98.6,50.9,0
CASE209154,43.39,499,3,0,9,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,0,1,0,8,72.8,69.1,42.4,71.9,1
CASE209155,58.37,768,0,3,12,PRODUCT_NOT_RECEIVED,0,1,0,0,0,1,1,0,0,0,3,30.0,66.0,27.9,79.0,0
CASE209156,56.89,263,1,3,4,TRANSACTION_NOT_RECOGNIZED,0,0,1,1,0,1,1,1,1,0,6,60.2,100.0,31.1,67.7,0
CASE209157,39.48,486,1,2,7,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,0,0,1,0,7,72.3,62.1,34.0,62.4,0
CASE209158,42.56,284,3,1,8,PRODUCT_NOT_AS_DESCRIBED,0,1,0,0,1,1,1,1,0,1,6,55.3,76.0,108.0,78.8,0
CASE209159,267.46,513,1,3,8,REFUND_NOT_RECEIVED,1,1,0,1,0,1,1,0,1,1,7,78.6,55.2,30.1,59.1,0
CASE209160,54.07,400,0,0,6,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,1,1,1,9,93.7,90.0,42.2,81.9,1
CASE209161,92.77,507,1,2,4,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,1,1,1,1,0,1,8,71.2,65.9,46.1,87.9,0
CASE209162,33.81,409,1,0,10,REFUND_NOT_RECEIVED,1,0,1,0,1,1,0,0,0,0,4,40.9,22.7,62.4,68.5,0
CASE209163,65.39,433,0,1,7,PRODUCT_NOT_AS_DESCRIBED,1,0,1,0,0,0,1,1,1,0,5,59.9,84.5,33.6,52.5,0
CASE209164,36.4,2027,1,1,38,FRAUDULENT_TRANSACTION,1,1,1,1,0,1,1,1,1,0,8,79.7,100.0,59.3,75.3,0
CASE209165,19.73,144,0,0,2,FRAUDULENT_TRANSACTION,0,1,1,0,1,1,1,0,1,0,6,45.7,81.4,62.4,66.0,1
CASE209166,63.98,564,1,0,11,REFUND_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,93.7,100.0,14.0,70.0,1
CASE209167,17.97,1374,2,0,23,TRANSACTION_NOT_RECOGNIZED,0,1,1,1,1,0,1,1,1,1,8,72.8,68.0,37.2,88.9,1
CASE209168,31.73,254,1,1,3,PRODUCT_NOT_RECEIVED,0,0,0,1,1,0,0,1,1,0,4,45.3,54.0,39.5,54.2,0
CASE209169,39.92,991,3,2,19,DUPLICATE_TRANSACTION,0,1,1,1,1,0,1,1,1,0,7,76.8,59.8,38.3,67.0,1
CASE209170,65.66,255,0,0,6,DUPLICATE_TRANSACTION,1,0,1,1,1,1,1,1,1,0,8,82.8,97.2,14.1,72.7,1
CASE209171,93.91,579,1,0,8,DUPLICATE_TRANSACTION,1,0,1,0,0,1,1,0,0,0,4,41.7,53.6,78.4,41.3,0
CASE209172,37.27,1033,2,2,18,PRODUCT_NOT_RECEIVED,1,0,0,0,1,1,1,0,0,1,5,63.4,55.8,59.0,68.0,1
CASE209173,26.97,387,0,2,6,DUPLICATE_TRANSACTION,1,0,1,0,1,1,1,1,0,0,6,58.9,69.0,26.1,71.8,1
CASE209174,54.18,175,1,2,5,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,1,0,0,7,77.1,66.6,19.8,70.3,1
CASE209175,43.93,880,1,2,14,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,100.0,84.2,21.9,77.1,1
CASE209176,35.72,700,1,1,15,FRAUDULENT_TRANSACTION,1,0,0,1,0,0,0,0,0,0,2,13.2,0.0,91.1,37.3,0
CASE209177,31.93,36,0,1,3,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,94.3,100.0,46.2,73.7,1
CASE209178,47.56,629,1,0,12,TRANSACTION_NOT_RECOGNIZED,1,1,1,0,1,1,1,1,0,0,7,57.6,68.7,46.3,74.5,1
CASE209179,26.27,882,0,1,16,REFUND_NOT_RECEIVED,1,1,1,1,1,1,1,0,0,1,8,88.1,48.3,67.9,76.7,1
CASE209180,32.65,1023,0,3,15,FRAUDULENT_TRANSACTION,1,0,0,1,0,0,0,1,0,0,3,33.5,9.7,36.3,71.4,0
CASE209181,88.94,408,2,0,8,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,0,0,1,1,1,7,67.7,53.9,37.9,75.9,1
CASE209182,84.43,717,0,0,17,PRODUCT_NOT_RECEIVED,0,1,0,1,1,0,1,0,1,0,5,54.3,43.0,37.3,50.0,0
CASE209183,77.7,565,3,2,6,TRANSACTION_NOT_RECOGNIZED,1,0,0,0,1,1,0,1,1,0,5,42.9,81.3,26.7,67.4,1
CASE209184,129.4,1816,0,1,30,PRODUCT_NOT_RECEIVED,0,1,0,1,1,0,0,1,1,1,6,66.1,65.8,40.8,58.8,1
CASE209185,56.88,692,0,0,13,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,1,0,1,0,1,1,7,70.1,42.0,139.9,76.5,1
CASE209186,213.52,330,1,2,9,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,0,1,1,9,92.0,68.4,50.2,57.0,1
CASE209187,97.73,132,1,1,4,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,0,1,0,0,7,65.4,45.0,8.6,64.1,0
CASE209188,37.27,1202,0,1,31,FRAUDULENT_TRANSACTION,0,1,1,1,0,0,1,0,0,1,5,49.1,26.0,17.6,61.3,1
CASE209189,22.63,1085,2,1,15,PRODUCT_NOT_RECEIVED,1,0,0,1,0,1,1,1,1,1,7,64.1,97.5,17.4,87.1,1
CASE209190,44.95,779,1,0,13,FRAUDULENT_TRANSACTION,1,1,1,0,1,1,1,1,1,1,9,93.7,100.0,38.4,77.9,0
CASE209191,96.57,610,1,3,15,PRODUCT_NOT_AS_DESCRIBED,1,1,0,0,1,1,1,0,1,1,7,67.7,74.3,10.1,78.7,0
CASE209192,42.28,845,0,0,14,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,0,1,9,100.0,83.3,19.7,61.2,0
CASE209193,65.08,1894,2,4,36,REFUND_NOT_RECEIVED,1,0,1,1,1,1,1,0,0,1,7,79.4,47.1,83.8,72.6,0
CASE209194,48.66,44,0,0,6,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,1,1,1,9,80.5,99.9,50.7,75.1,1
CASE209195,59.98,1059,0,0,14,PRODUCT_NOT_RECEIVED,0,0,1,1,1,1,0,1,0,0,5,45.8,38.3,34.1,74.6,0
CASE209196,32.31,739,0,0,15,PRODUCT_NOT_RECEIVED,1,1,0,1,0,0,0,0,0,1,4,49.8,0.0,64.5,46.1,0
CASE209197,28.19,1862,0,2,30,DUPLICATE_TRANSACTION,1,1,0,1,1,0,1,1,1,0,7,58.1,80.9,26.0,72.1,1
CASE209198,49.95,681,1,1,12,REFUND_NOT_RECEIVED,1,1,1,1,1,1,1,0,0,0,7,63.9,42.6,56.2,78.8,0
CASE209199,69.76,424,0,0,8,FRAUDULENT_TRANSACTION,0,0,1,1,0,1,1,1,1,1,7,66.6,88.4,47.6,75.0,0
CASE209200,102.47,572,0,6,13,DUPLICATE_TRANSACTION,1,0,1,1,1,1,0,1,1,0,7,75.8,72.4,67.6,65.6,1
CASE209201,43.71,45,1,0,1,REFUND_NOT_RECEIVED,1,1,0,0,1,1,0,1,1,1,7,72.2,66.5,17.6,74.3,1
CASE209202,66.96,129,1,2,6,FRAUDULENT_TRANSACTION,1,1,0,0,1,1,0,1,1,0,6,52.4,65.8,45.6,64.3,0
CASE209203,114.7,772,0,0,12,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,0,1,1,1,1,0,8,82.4,99.4,34.0,80.2,0
CASE209204,19.87,824,2,0,15,PRODUCT_NOT_RECEIVED,0,1,1,1,1,0,1,1,1,0,7,73.0,85.6,52.4,71.6,1
CASE209205,27.56,2274,2,1,45,FRAUDULENT_TRANSACTION,1,1,1,0,1,1,1,1,1,0,8,83.9,95.1,24.8,60.0,1
CASE209206,144.35,570,0,0,8,PRODUCT_NOT_RECEIVED,0,1,1,1,1,0,1,1,0,0,6,57.0,55.7,34.9,68.6,1
CASE209207,32.93,141,0,0,3,PRODUCT_NOT_RECEIVED,0,0,0,0,1,1,1,0,1,1,5,58.5,76.2,40.6,67.7,0
CASE209208,84.2,764,3,1,12,REFUND_NOT_RECEIVED,1,1,1,1,1,1,0,1,1,0,8,79.7,85.2,92.5,79.3,1
CASE209209,61.07,1416,1,1,28,TRANSACTION_NOT_RECOGNIZED,0,1,1,0,1,1,1,0,0,0,5,55.9,48.6,49.1,54.3,0
CASE209210,94.7,133,2,3,1,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,14.1,89.7,1
CASE209211,42.82,416,0,1,4,REFUND_NOT_RECEIVED,1,0,1,0,1,1,1,0,1,1,7,66.3,82.4,58.0,75.0,1
CASE209212,56.88,1706,1,1,20,FRAUDULENT_TRANSACTION,1,1,1,1,1,0,1,0,1,0,7,74.0,55.3,101.7,37.0,1
CASE209213,100.72,533,2,1,14,DUPLICATE_TRANSACTION,0,1,1,1,1,1,1,1,1,1,9,97.0,90.6,116.6,94.0,1
CASE209214,79.95,741,0,1,9,DUPLICATE_TRANSACTION,0,0,1,1,0,1,1,1,1,1,7,78.1,91.6,32.0,73.1,1
CASE209215,26.74,1011,0,1,17,FRAUDULENT_TRANSACTION,1,1,1,0,1,1,1,1,1,0,8,82.1,86.6,64.7,72.3,1
CASE209216,39.16,762,0,0,15,PRODUCT_NOT_AS_DESCRIBED,1,0,1,0,1,1,1,0,1,0,6,60.4,86.0,37.3,62.5,0
CASE209217,23.54,1193,2,1,17,FRAUDULENT_TRANSACTION,0,1,1,1,1,1,1,1,1,1,9,86.1,100.0,18.7,61.6,1
CASE209218,31.86,584,2,1,5,PRODUCT_NOT_RECEIVED,1,0,0,0,0,1,1,1,0,1,5,50.9,80.5,41.5,57.4,0
CASE209219,25.28,898,1,1,12,PRODUCT_NOT_AS_DESCRIBED,1,1,0,1,0,0,0,1,0,1,5,54.8,20.5,15.0,78.9,0
CASE209220,69.77,1557,1,0,23,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,100.0,96.8,24.4,77.9,1
CASE209221,63.25,320,0,3,9,DUPLICATE_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,98.8,89.0,1
CASE209222,91.39,112,1,1,1,TRANSACTION_NOT_RECOGNIZED,1,1,1,0,1,1,0,1,0,1,7,47.3,45.1,38.3,65.7,1
CASE209223,65.33,259,3,1,5,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,0,1,1,0,1,0,7,66.5,65.8,70.6,69.9,0
CASE209224,23.23,65,1,3,5,PRODUCT_NOT_RECEIVED,1,1,0,1,1,1,1,0,1,1,8,72.4,71.7,22.4,78.0,0
CASE209225,14.57,781,1,2,14,REFUND_NOT_RECEIVED,0,1,0,1,1,1,1,1,0,1,7,68.4,69.0,18.0,63.4,1
CASE209226,85.91,1040,0,0,16,FRAUDULENT_TRANSACTION,1,0,0,0,1,1,1,0,1,0,5,63.2,74.8,26.3,68.0,0
CASE209227,8.43,722,0,1,14,PRODUCT_NOT_RECEIVED,1,0,1,1,0,0,1,1,1,1,7,83.5,74.8,83.2,92.1,1
CASE209228,40.97,798,0,0,13,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,1,1,10,100.0,88.3,40.3,62.3,0
CASE209229,79.46,445,1,1,13,FRAUDULENT_TRANSACTION,1,0,0,1,1,1,1,1,0,0,6,56.1,80.2,20.3,75.9,0
CASE209230,35.31,78,2,1,5,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,0,0,0,1,1,1,6,63.9,61.4,38.8,55.8,0
CASE209231,41.85,1254,4,3,23,FRAUDULENT_TRANSACTION,1,1,0,1,0,0,0,1,1,0,5,56.7,43.7,29.1,72.3,1
CASE209232,54.62,162,0,1,2,PRODUCT_NOT_AS_DESCRIBED,1,1,0,0,1,0,1,1,0,0,5,43.9,49.1,72.0,68.6,0
CASE209233,88.53,715,1,4,15,PRODUCT_NOT_RECEIVED,0,1,1,0,1,0,0,1,1,1,6,57.3,54.5,36.6,57.1,0
CASE209234,32.64,1849,1,0,32,DUPLICATE_TRANSACTION,1,1,0,0,1,1,0,1,1,1,7,68.5,68.7,17.4,70.3,1
CASE209235,21.32,824,1,1,15,PRODUCT_NOT_AS_DESCRIBED,1,0,0,1,1,1,1,1,1,1,8,84.4,100.0,18.9,62.5,0
CASE209236,17.53,924,2,1,14,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,95.0,100.0,21.1,67.3,1
CASE209237,114.74,358,1,0,11,REFUND_NOT_RECEIVED,1,1,1,1,1,0,0,0,0,1,6,74.1,0.0,22.7,60.0,0
CASE209238,26.45,422,0,1,8,FRAUDULENT_TRANSACTION,1,0,1,1,0,1,1,1,1,1,8,79.3,100.0,22.2,78.1,1
CASE209239,25.21,757,1,1,8,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,0,1,1,0,1,8,85.1,57.1,30.2,60.7,0
CASE209240,117.15,335,1,0,3,FRAUDULENT_TRANSACTION,1,1,0,1,0,1,0,1,0,1,6,66.5,32.7,26.8,86.7,0
CASE209241,46.5,575,0,1,14,PRODUCT_NOT_RECEIVED,1,0,0,0,1,1,1,1,1,0,6,66.4,100.0,40.2,72.7,0
CASE209242,60.56,348,2,1,2,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,1,0,1,0,8,72.7,60.5,62.8,81.4,1
CASE209243,74.94,3242,1,3,52,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,1,1,0,1,1,8,82.0,79.5,38.0,70.4,0
CASE209244,13.4,734,1,1,12,DUPLICATE_TRANSACTION,0,0,1,1,1,1,1,0,0,0,5,48.2,45.9,30.3,61.8,0
CASE209245,43.21,226,0,1,5,TRANSACTION_NOT_RECOGNIZED,0,0,0,0,1,1,1,1,0,1,5,55.4,69.3,52.8,75.4,0
CASE209246,33.92,587,1,3,7,FRAUDULENT_TRANSACTION,0,1,1,0,1,1,1,1,1,1,8,80.5,93.1,26.9,64.9,1
CASE209247,18.13,111,2,1,3,DUPLICATE_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,34.9,41.9,1
CASE209248,30.25,202,5,0,8,FRAUDULENT_TRANSACTION,0,1,0,1,1,1,0,0,1,1,6,54.9,56.1,95.0,53.1,0
CASE209249,54.89,46,0,2,1,FRAUDULENT_TRANSACTION,1,0,0,0,0,0,0,1,0,0,2,23.4,22.1,33.3,52.6,0
CASE209250,64.38,1494,1,0,30,PRODUCT_NOT_RECEIVED,1,1,0,1,1,0,1,1,0,0,6,47.2,49.5,41.1,59.7,0
CASE209251,37.5,385,0,2,10,FRAUDULENT_TRANSACTION,0,1,0,1,0,0,1,1,1,1,6,59.8,69.3,73.0,73.2,0
CASE209252,25.18,631,3,1,20,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,0,1,1,1,0,8,89.2,60.7,15.8,48.8,1
CASE209253,100.6,475,0,1,9,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,0,1,1,1,9,92.5,70.4,25.6,69.4,1
CASE209254,33.62,614,1,1,15,FRAUDULENT_TRANSACTION,0,0,0,1,1,0,1,1,0,1,5,57.4,53.4,31.9,44.0,0
CASE209255,88.56,921,0,0,18,REFUND_NOT_RECEIVED,1,0,1,0,0,0,1,1,1,1,6,60.0,80.5,63.5,73.2,1
CASE209256,41.47,1592,2,2,31,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,82.0,87.8,0
CASE209257,44.02,1404,0,1,26,FRAUDULENT_TRANSACTION,1,1,1,0,0,1,1,1,1,1,8,79.9,100.0,11.6,69.1,0
CASE209258,19.08,1822,1,0,31,REFUND_NOT_RECEIVED,0,1,1,1,1,1,1,0,1,1,8,72.8,73.8,72.1,77.2,1
CASE209259,78.38,1126,2,1,22,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,0,0,1,1,0,0,6,59.1,44.4,76.4,49.7,0
CASE209260,50.99,111,0,1,4,FRAUDULENT_TRANSACTION,1,1,1,0,1,1,1,0,1,1,8,66.8,66.7,23.8,69.3,0
CASE209261,11.45,567,0,0,8,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,1,1,1,0,9,93.1,100.0,133.0,72.1,0
CASE209262,51.63,415,1,1,4,PRODUCT_NOT_RECEIVED,1,1,1,0,1,1,1,1,1,1,9,90.8,89.7,46.3,81.3,1
CASE209263,39.0,573,0,0,13,REFUND_NOT_RECEIVED,1,1,0,0,1,1,0,1,0,0,5,45.8,49.0,139.6,51.4,0
CASE209264,18.13,589,3,0,10,PRODUCT_NOT_AS_DESCRIBED,0,1,0,1,1,1,1,1,1,0,7,70.7,93.8,41.4,64.9,0
CASE209265,29.5,374,2,0,7,PRODUCT_NOT_RECEIVED,1,1,0,1,0,1,1,0,0,1,6,67.7,57.5,24.6,91.6,0
CASE209266,28.24,214,0,2,2,PRODUCT_NOT_RECEIVED,0,1,0,1,0,1,1,1,1,1,7,77.1,100.0,87.1,75.7,0
CASE209267,17.82,1536,0,0,23,PRODUCT_NOT_RECEIVED,0,0,1,0,0,1,1,0,1,1,5,42.3,76.1,50.2,66.4,1
CASE209268,64.75,881,2,2,14,REFUND_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,100.0,99.0,27.7,74.3,1
CASE209269,26.96,687,0,3,10,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,1,0,1,0,1,1,7,65.4,57.8,37.1,61.2,0
CASE209270,14.17,572,1,1,13,FRAUDULENT_TRANSACTION,0,1,0,1,1,1,0,0,1,1,6,64.1,37.5,171.5,45.4,0
CASE209271,16.82,1111,1,2,17,FRAUDULENT_TRANSACTION,1,1,1,0,1,0,0,1,0,1,6,66.9,29.9,32.3,68.7,0
CASE209272,73.95,132,0,0,6,REFUND_NOT_RECEIVED,1,1,1,1,1,1,1,0,0,1,8,77.8,52.7,28.5,81.1,1
CASE209273,52.72,194,4,2,5,DUPLICATE_TRANSACTION,1,1,1,0,0,0,1,1,1,1,7,75.8,78.2,31.3,56.2,1
CASE209274,118.78,103,0,0,6,FRAUDULENT_TRANSACTION,0,1,1,0,1,0,0,0,1,1,5,39.9,33.1,47.6,46.8,0
CASE209275,24.53,346,0,0,4,DUPLICATE_TRANSACTION,1,0,1,0,1,0,1,1,1,1,7,69.2,72.9,31.3,79.9,0
CASE209276,80.17,1068,1,0,12,REFUND_NOT_RECEIVED,1,0,1,0,1,1,1,1,1,1,8,81.0,99.3,11.5,51.4,0
CASE209277,22.63,879,1,1,18,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,0,1,1,1,1,1,9,82.4,97.2,98.1,74.5,1
CASE209278,42.51,994,0,5,20,DUPLICATE_TRANSACTION,1,1,1,0,1,1,1,1,1,1,9,88.5,81.6,28.3,74.4,1
CASE209279,32.07,451,0,1,10,TRANSACTION_NOT_RECOGNIZED,1,0,1,0,0,1,1,1,1,1,7,76.7,90.2,7.6,89.0,1
CASE209280,92.97,573,0,1,15,DUPLICATE_TRANSACTION,1,1,1,1,0,1,1,1,0,1,8,83.3,94.1,52.7,76.3,0
CASE209281,86.87,497,2,0,12,FRAUDULENT_TRANSACTION,1,0,0,1,1,1,1,0,0,0,5,38.4,54.1,86.2,39.3,0
CASE209282,23.56,1342,0,2,20,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,0,0,0,1,1,7,76.6,24.3,40.2,76.3,1
CASE209283,58.58,366,1,2,10,PRODUCT_NOT_RECEIVED,1,1,1,1,0,0,1,1,0,1,7,78.6,47.8,44.6,68.6,0
CASE209284,24.82,1813,0,2,27,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,36.5,87.7,1
CASE209285,32.25,427,2,1,12,DUPLICATE_TRANSACTION,1,1,1,1,1,0,1,0,0,1,7,74.7,31.9,42.6,67.9,0
CASE209286,34.43,529,1,2,7,PRODUCT_NOT_AS_DESCRIBED,1,1,0,1,1,1,1,0,1,0,7,71.9,83.5,10.1,85.3,1
CASE209287,81.13,656,2,0,7,FRAUDULENT_TRANSACTION,1,0,1,0,1,1,0,1,1,1,7,73.9,71.3,57.0,46.1,1
CASE209288,79.17,755,0,1,13,PRODUCT_NOT_RECEIVED,1,1,1,1,0,1,1,1,1,1,9,99.0,96.5,38.1,79.4,1
CASE209289,70.44,794,4,1,10,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,0,1,0,0,1,1,6,63.6,37.3,21.9,66.2,0
CASE209290,17.09,876,1,1,14,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,0,1,1,1,1,8,68.9,78.3,22.7,67.2,1
CASE209291,38.45,437,0,1,9,PRODUCT_NOT_RECEIVED,0,0,1,1,0,0,1,1,1,1,6,68.4,81.3,64.2,81.0,1
CASE209292,58.71,586,1,2,13,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,1,0,1,1,1,8,82.0,76.7,31.7,77.9,1
CASE209293,59.9,336,1,1,6,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,0,1,0,1,1,1,8,81.3,81.2,30.9,70.0,0
CASE209294,68.87,721,1,0,17,REFUND_NOT_RECEIVED,1,1,1,0,0,1,1,0,0,1,6,63.2,26.9,74.8,45.8,0
CASE209295,30.3,846,0,1,18,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,0,1,1,1,9,93.6,68.6,40.6,68.9,1
CASE209296,129.08,710,3,3,12,REFUND_NOT_RECEIVED,1,1,0,1,1,1,1,1,1,0,8,74.4,93.2,32.2,52.9,1
CASE209297,64.63,220,0,2,6,PRODUCT_NOT_RECEIVED,1,0,1,1,1,1,1,0,0,1,7,75.7,60.0,33.4,79.5,0
CASE209298,35.15,534,0,0,13,TRANSACTION_NOT_RECOGNIZED,1,0,0,1,0,1,1,1,1,0,6,60.2,90.6,38.7,64.1,0
CASE209299,76.73,296,3,0,5,PRODUCT_NOT_RECEIVED,0,0,1,1,1,1,1,1,0,1,7,76.8,93.1,144.6,61.9,0
CASE209300,44.82,1742,0,0,26,PRODUCT_NOT_RECEIVED,1,1,1,1,0,1,1,1,1,1,9,91.4,99.1,19.8,83.6,1
CASE209301,50.96,160,0,0,3,PRODUCT_NOT_RECEIVED,0,0,1,1,1,0,1,0,1,0,5,48.9,56.5,45.5,64.6,0
CASE209302,54.02,1352,1,0,16,PRODUCT_NOT_RECEIVED,1,0,1,0,1,1,1,1,0,1,7,62.8,69.6,71.6,57.9,1
CASE209303,32.8,213,2,0,7,TRANSACTION_NOT_RECOGNIZED,1,1,0,1,1,1,1,0,0,1,7,69.6,61.3,141.4,44.1,0
CASE209304,33.72,95,0,2,3,TRANSACTION_NOT_RECOGNIZED,1,1,1,0,1,1,0,0,1,1,7,62.9,53.8,40.2,75.3,0
CASE209305,62.44,1739,4,0,42,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,94.2,99.0,30.7,77.5,0
CASE209306,26.4,1088,0,1,26,REFUND_NOT_RECEIVED,1,0,0,0,1,1,1,1,0,0,5,54.8,64.9,58.3,73.9,1
CASE209307,24.11,324,1,1,7,REFUND_NOT_RECEIVED,0,0,1,1,1,1,1,0,1,1,7,82.3,72.2,34.1,56.9,1
CASE209308,41.36,1312,0,1,25,PRODUCT_NOT_RECEIVED,1,1,1,1,0,1,1,0,1,1,8,78.8,78.2,66.8,52.8,1
CASE209309,119.45,564,0,2,10,FRAUDULENT_TRANSACTION,0,1,0,1,1,1,1,1,1,1,8,75.8,100.0,38.3,71.6,1
CASE209310,30.03,527,2,4,13,REFUND_NOT_RECEIVED,1,1,0,1,0,1,0,0,0,1,5,54.5,26.7,12.6,46.6,1
CASE209311,58.12,587,5,0,16,PRODUCT_NOT_AS_DESCRIBED,1,0,0,1,1,1,1,1,1,0,7,64.4,100.0,67.7,70.3,1
CASE209312,42.93,718,0,1,10,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,0,1,9,87.8,62.5,49.1,90.9,1
CASE209313,8.9,1411,1,2,29,REFUND_NOT_RECEIVED,1,0,1,1,1,0,0,1,1,0,6,67.9,46.1,56.1,63.7,1
CASE209314,28.79,244,0,0,7,PRODUCT_NOT_AS_DESCRIBED,0,0,0,1,1,1,1,1,1,0,6,57.2,97.5,30.4,68.7,1
CASE209315,110.83,1568,1,0,31,PRODUCT_NOT_RECEIVED,0,0,1,1,0,1,1,1,1,1,7,67.8,100.0,65.8,64.4,1
CASE209316,63.6,710,0,1,10,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,1,1,1,0,1,1,8,65.3,71.0,66.3,80.5,1
