customer_id,account_age_days,total_orders,successful_orders,cancelled_orders,previous_returns,previous_refunds,previous_chargebacks,customer_chargeback_rate,customer_return_rate,average_order_value,transaction_id,transaction_amount,payment_method,transaction_hour,is_international,orders_last_24h,amount_vs_customer_avg,device_age_days,multiple_accounts_same_device,ip_country_match,billing_shipping_match,login_after_purchase,product_shipped,delivery_confirmed,otp_verified,tracking_available,chargeback_occurred
CUST110061,482,8,7,1,0,0,0,0.0,0.0,49.83,TXN1032250,79.15,credit_card,8,0,1,1.588,207,0,1,1,0,1,1,1,1,1
CUST105442,974,13,12,1,1,0,2,0.1538,0.0769,82.41,TXN1032251,52.87,paypal,12,0,0,0.642,552,1,1,1,0,1,1,1,1,1
CUST115227,909,17,17,0,2,1,0,0.0,0.1176,61.04,TXN1032252,35.34,credit_card,12,0,1,0.579,316,0,1,1,0,1,0,1,1,0
CUST126425,470,10,10,0,0,0,0,0.0,0.0,34.72,TXN1032253,48.36,paypal,20,0,0,1.393,115,0,1,0,0,1,1,1,0,1
CUST115171,697,11,11,0,0,0,0,0.0,0.0,62.42,TXN1032254,115.63,credit_card,15,0,0,1.852,488,0,1,1,0,1,1,1,0,0
CUST119032,1007,5,5,0,0,0,0,0.0,0.0,33.62,TXN1032255,27.4,debit_card,14,0,1,0.815,1020,0,1,1,0,1,0,1,0,0
CUST103512,1057,14,13,1,2,2,0,0.0,0.1429,40.53,TXN1032256,18.26,paypal,10,0,1,0.451,347,0,1,1,0,1,1,0,0,1
CUST122894,1138,18,18,0,1,0,1,0.0556,0.0556,95.74,TXN1032257,149.99,debit_card,16,0,0,1.567,816,0,0,1,0,1,1,0,1,1
CUST128533,960,4,4,0,0,0,0,0.0,0.0,34.29,TXN1032258,21.96,credit_card,19,0,0,0.64,401,0,1,1,1,1,0,1,0,0
CUST102167,1698,17,16,1,1,1,0,0.0,0.0588,18.12,TXN1032259,16.41,credit_card,16,0,1,0.906,1336,0,1,1,0,1,1,1,1,0
CUST117219,828,19,18,1,2,1,1,0.0526,0.1053,46.53,TXN1032260,22.41,wallet,16,0,0,0.482,105,0,1,1,0,1,1,1,0,0
CUST125297,800,8,8,0,0,0,0,0.0,0.0,54.42,TXN1032261,171.68,paypal,11,0,0,3.155,251,0,1,1,0,1,1,0,0,1
CUST103641,1230,11,11,0,0,0,0,0.0,0.0,39.69,TXN1032262,34.49,wallet,16,0,0,0.869,189,0,1,0,1,1,1,0,1,0
CUST111040,1300,25,25,0,1,0,1,0.04,0.04,21.15,TXN1032263,50.63,debit_card,6,0,0,2.394,426,0,1,1,1,1,1,1,1,0
CUST106583,629,13,12,1,1,1,1,0.0769,0.0769,35.36,TXN1032264,36.83,credit_card,7,0,1,1.042,245,0,1,1,0,1,1,1,0,1
CUST107761,433,10,10,0,0,0,0,0.0,0.0,43.56,TXN1032265,47.73,paypal,13,0,1,1.096,329,0,0,1,0,1,1,0,0,1
CUST110872,1652,20,19,1,0,0,1,0.05,0.0,60.33,TXN1032266,63.83,wallet,12,1,0,1.058,223,0,1,1,0,1,1,1,1,0
CUST107182,60,3,3,0,1,1,0,0.0,0.3333,99.7,TXN1032267,89.78,credit_card,20,0,0,0.901,64,0,1,1,0,1,1,1,1,0
CUST107217,1334,24,22,2,2,1,0,0.0,0.0833,97.48,TXN1032268,139.41,debit_card,12,0,0,1.43,201,0,1,1,1,1,1,1,1,1
CUST121822,1059,9,9,0,1,1,0,0.0,0.1111,146.82,TXN1032269,92.05,debit_card,16,0,1,0.627,613,0,1,1,0,1,0,1,1,1
CUST106361,1387,21,20,1,2,1,0,0.0,0.0952,60.08,TXN1032270,58.28,credit_card,15,0,0,0.97,182,0,1,1,0,1,0,1,1,0
CUST131847,316,4,4,0,0,0,1,0.25,0.0,62.97,TXN1032271,58.08,bank_transfer,9,0,1,0.922,480,0,1,1,0,1,1,1,1,1
CUST118001,711,7,6,1,0,0,1,0.1429,0.0,78.9,TXN1032272,100.4,debit_card,18,0,1,1.272,958,1,1,0,0,1,1,1,0,1
CUST126193,1819,24,22,2,1,0,0,0.0,0.0417,117.24,TXN1032273,140.34,credit_card,14,0,0,1.197,295,0,1,1,0,1,1,1,0,1
CUST117007,662,11,10,1,1,1,0,0.0,0.0909,62.47,TXN1032274,98.6,paypal,8,0,2,1.578,351,0,1,0,0,1,1,1,1,1
CUST124717,979,16,15,1,2,1,0,0.0,0.125,54.89,TXN1032275,33.91,debit_card,16,1,0,0.618,993,0,1,1,0,1,1,1,1,1
CUST100111,1521,16,15,1,0,0,0,0.0,0.0,33.7,TXN1032276,33.33,credit_card,18,0,2,0.989,90,0,1,1,0,1,1,1,1,0
CUST110099,612,11,9,2,2,1,0,0.0,0.1818,66.38,TXN1032277,49.05,credit_card,17,0,1,0.739,403,0,1,1,0,1,1,0,1,1
CUST108802,1459,14,13,1,0,0,1,0.0714,0.0,46.87,TXN1032278,49.59,bank_transfer,12,0,0,1.058,80,0,0,0,0,0,0,1,0,1
CUST106664,454,11,10,1,1,1,1,0.0909,0.0909,98.23,TXN1032279,183.54,credit_card,12,1,0,1.868,210,0,1,1,1,1,0,1,0,1
CUST130455,300,7,7,0,1,1,0,0.0,0.1429,59.55,TXN1032280,32.95,credit_card,15,0,1,0.553,267,0,1,0,0,1,1,1,1,0
CUST111107,535,6,6,0,0,0,1,0.1667,0.0,39.02,TXN1032281,92.51,credit_card,18,0,0,2.371,549,0,1,0,0,1,1,1,0,1
CUST115646,370,7,7,0,1,0,0,0.0,0.1429,16.02,TXN1032282,12.41,credit_card,8,0,1,0.775,357,0,1,0,0,1,1,1,0,0
CUST117558,1038,16,15,1,2,1,2,0.125,0.125,15.78,TXN1032283,8.61,paypal,18,0,1,0.546,256,0,0,0,0,1,1,1,1,1
CUST130328,1175,21,20,1,2,1,0,0.0,0.0952,53.35,TXN1032284,90.1,wallet,18,0,1,1.689,152,0,0,1,0,1,1,1,0,0
CUST121859,1369,19,19,0,2,0,1,0.0526,0.1053,29.42,TXN1032285,19.39,credit_card,7,0,1,0.659,347,1,1,1,0,1,1,0,1,0
CUST112709,1131,20,19,1,2,2,1,0.05,0.1,24.1,TXN1032286,27.88,paypal,20,0,2,1.157,670,0,1,1,0,1,0,1,1,0
CUST111720,570,12,12,0,1,0,0,0.0,0.0833,49.46,TXN1032287,59.64,credit_card,14,0,1,1.206,109,0,0,1,0,1,0,1,1,0
CUST126648,1061,14,13,1,2,1,1,0.0714,0.1429,39.45,TXN1032288,29.14,debit_card,5,0,1,0.739,425,0,1,0,1,0,0,1,0,1
CUST123090,203,4,4,0,0,0,0,0.0,0.0,31.28,TXN1032289,12.22,paypal,13,0,1,0.391,322,0,1,1,0,1,1,1,1,0
CUST124846,333,9,9,0,1,1,0,0.0,0.1111,128.87,TXN1032290,181.83,credit_card,10,0,0,1.411,105,0,0,1,0,1,1,1,1,0
CUST120510,1762,18,18,0,4,1,0,0.0,0.2222,79.77,TXN1032291,53.69,debit_card,18,0,1,0.673,1065,0,1,1,0,1,1,1,1,0
CUST131269,794,8,7,1,0,0,0,0.0,0.0,70.2,TXN1032292,91.61,paypal,11,0,0,1.305,124,0,1,1,0,1,0,0,1,0
CUST100381,458,8,8,0,0,0,0,0.0,0.0,25.84,TXN1032293,39.75,wallet,5,0,0,1.538,319,0,1,0,0,1,1,1,1,0
CUST108506,557,10,10,0,1,1,0,0.0,0.1,56.11,TXN1032294,30.52,credit_card,12,0,0,0.544,1026,0,1,1,0,1,1,1,1,1
CUST131894,746,9,8,1,1,0,0,0.0,0.1111,116.24,TXN1032295,237.16,paypal,18,0,0,2.04,380,0,1,0,0,1,1,1,0,1
CUST110024,1554,26,26,0,2,2,6,0.2308,0.0769,32.08,TXN1032296,34.4,credit_card,11,0,0,1.072,292,0,1,0,0,1,1,0,1,1
CUST110730,1317,14,14,0,0,0,0,0.0,0.0,27.14,TXN1032297,42.41,debit_card,16,0,0,1.563,217,0,1,1,0,1,1,1,1,1
CUST110565,611,11,11,0,2,1,2,0.1818,0.1818,116.14,TXN1032298,76.45,credit_card,12,0,1,0.658,36,0,0,1,0,1,0,1,1,0
CUST103164,820,13,11,2,1,1,1,0.0769,0.0769,66.03,TXN1032299,93.54,paypal,0,0,0,1.417,310,0,1,1,0,1,1,1,1,1
CUST128510,948,8,7,1,0,0,1,0.125,0.0,21.77,TXN1032300,18.51,bank_transfer,19,0,0,0.85,644,0,1,1,0,1,0,1,1,1
CUST111683,1540,25,24,1,0,0,0,0.0,0.0,41.42,TXN1032301,41.27,credit_card,6,0,0,0.996,438,0,1,1,1,1,1,0,1,0
CUST119478,941,11,11,0,0,0,1,0.0909,0.0,24.0,TXN1032302,13.81,bank_transfer,17,0,0,0.575,91,0,1,1,0,1,0,1,0,0
CUST124906,1312,27,24,3,2,2,0,0.0,0.0741,61.77,TXN1032303,135.2,debit_card,5,1,0,2.189,1150,0,1,1,0,0,0,1,0,0
CUST113315,118,1,1,0,0,0,0,0.0,0.0,38.82,TXN1032304,73.88,credit_card,22,0,0,1.903,277,0,1,1,0,1,1,1,1,0
CUST118705,476,8,8,0,0,0,0,0.0,0.0,56.74,TXN1032305,63.81,credit_card,15,0,0,1.125,232,0,1,1,1,1,1,1,1,0
CUST126219,1266,13,13,0,0,0,1,0.0769,0.0,73.98,TXN1032306,63.1,debit_card,19,0,0,0.853,525,0,1,1,0,1,1,1,1,1
CUST125986,606,14,14,0,1,1,1,0.0714,0.0714,62.08,TXN1032307,105.53,wallet,19,0,1,1.7,309,0,1,1,0,1,1,1,0,1
CUST118983,1616,20,19,1,1,1,0,0.0,0.05,33.67,TXN1032308,59.84,credit_card,8,0,0,1.777,200,0,1,1,0,1,1,1,1,0
CUST118476,817,12,12,0,0,0,1,0.0833,0.0,44.78,TXN1032309,57.5,credit_card,11,0,1,1.284,111,0,1,0,0,1,1,1,1,0
CUST116635,1021,13,13,0,3,3,3,0.2308,0.2308,14.37,TXN1032310,13.03,debit_card,23,0,0,0.907,737,0,0,1,1,0,0,1,0,1
CUST107431,1024,15,15,0,1,0,0,0.0,0.0667,73.18,TXN1032311,50.96,credit_card,14,0,0,0.696,997,0,1,0,0,1,1,1,1,0
CUST126870,1072,15,15,0,1,0,1,0.0667,0.0667,88.04,TXN1032312,89.04,paypal,12,0,0,1.011,307,0,1,1,0,1,1,0,1,1
CUST109841,857,12,10,2,1,1,0,0.0,0.0833,104.1,TXN1032313,96.53,credit_card,8,0,0,0.927,399,0,1,1,0,1,1,1,1,1
CUST126699,722,17,17,0,1,1,1,0.0588,0.0588,48.33,TXN1032314,40.76,wallet,12,0,1,0.843,212,0,1,1,0,1,1,0,1,1
CUST118447,328,3,3,0,1,0,1,0.3333,0.3333,36.57,TXN1032315,43.79,paypal,12,0,0,1.197,427,0,1,1,1,1,0,1,1,1
CUST114390,324,6,5,1,1,1,1,0.1667,0.1667,29.67,TXN1032316,21.76,debit_card,13,0,0,0.733,328,0,1,0,0,1,1,1,1,0
CUST115839,2126,25,24,1,2,0,1,0.04,0.08,58.61,TXN1032317,75.53,paypal,14,0,1,1.289,174,0,1,1,0,1,1,0,1,0
CUST122184,333,7,5,2,2,1,2,0.2857,0.2857,25.26,TXN1032318,36.76,wallet,4,0,0,1.455,282,0,1,1,0,1,1,0,1,1
CUST108382,576,13,12,1,2,1,1,0.0769,0.1538,42.82,TXN1032319,56.76,wallet,8,0,0,1.326,549,0,1,0,0,1,1,1,0,0
CUST107039,1346,16,15,1,1,0,0,0.0,0.0625,15.52,TXN1032320,8.16,debit_card,16,0,0,0.526,90,0,1,1,0,1,1,1,1,0
CUST100429,580,10,10,0,0,0,0,0.0,0.0,74.9,TXN1032321,29.73,paypal,6,0,1,0.397,208,0,0,1,0,1,0,1,1,1
CUST118153,417,8,8,0,1,0,1,0.125,0.125,37.59,TXN1032322,53.62,debit_card,18,0,0,1.426,138,0,1,1,0,1,1,1,1,0
CUST112240,1497,17,17,0,1,0,0,0.0,0.0588,89.73,TXN1032323,94.58,paypal,22,0,0,1.054,112,0,0,1,0,1,1,1,1,1
CUST117280,152,5,4,1,0,0,0,0.0,0.0,62.37,TXN1032324,44.06,credit_card,17,0,2,0.706,589,0,1,1,0,1,1,0,0,0
CUST102198,1151,14,13,1,1,1,2,0.1429,0.0714,36.05,TXN1032325,22.71,credit_card,6,0,1,0.63,157,0,0,0,0,1,1,1,1,1
CUST130756,1442,24,24,0,1,1,2,0.0833,0.0417,50.71,TXN1032326,154.29,wallet,12,0,1,3.043,169,0,1,1,0,1,1,0,0,1
CUST127085,302,3,3,0,0,0,0,0.0,0.0,45.64,TXN1032327,47.38,credit_card,13,0,0,1.038,381,0,1,1,0,1,1,1,1,1
CUST104736,599,10,10,0,1,1,0,0.0,0.1,41.23,TXN1032328,29.66,credit_card,12,0,0,0.719,787,0,1,0,0,1,1,1,0,0
CUST113036,1010,18,17,1,0,0,0,0.0,0.0,70.96,TXN1032329,68.22,bank_transfer,11,1,1,0.961,646,0,1,1,0,0,0,1,0,0
CUST120270,337,5,5,0,0,0,0,0.0,0.0,92.65,TXN1032330,124.22,credit_card,11,0,0,1.341,1009,0,1,0,0,1,0,0,0,1
CUST110311,957,11,10,1,1,1,1,0.0909,0.0909,31.38,TXN1032331,38.84,wallet,16,0,0,1.238,146,0,1,1,0,1,1,1,1,1
CUST109794,1472,25,24,1,0,0,0,0.0,0.0,82.51,TXN1032332,171.21,debit_card,13,0,0,2.075,527,0,1,1,0,1,0,0,1,1
CUST102259,690,13,13,0,1,1,0,0.0,0.0769,48.39,TXN1032333,32.83,credit_card,18,0,0,0.678,62,0,1,1,0,1,1,1,1,0
CUST109609,444,4,4,0,0,0,1,0.25,0.0,68.38,TXN1032334,103.84,credit_card,23,0,0,1.519,732,0,1,1,1,1,1,1,1,0
CUST126773,898,10,10,0,0,0,1,0.1,0.0,47.09,TXN1032335,99.99,paypal,5,0,0,2.123,686,0,1,1,0,1,1,0,1,1
CUST115530,715,8,7,1,0,0,0,0.0,0.0,30.8,TXN1032336,38.53,paypal,13,0,0,1.251,210,0,1,1,0,1,1,1,1,0
CUST116374,373,9,9,0,1,1,0,0.0,0.1111,46.1,TXN1032337,53.21,credit_card,3,0,0,1.154,573,0,1,1,0,1,1,1,0,1
CUST118097,803,16,15,1,1,0,1,0.0625,0.0625,39.86,TXN1032338,48.33,credit_card,14,0,1,1.212,65,0,1,1,0,1,1,1,1,1
CUST113875,625,11,11,0,0,0,1,0.0909,0.0,33.78,TXN1032339,38.89,wallet,12,0,1,1.151,564,0,1,1,0,1,1,0,1,0
CUST127808,702,6,6,0,1,0,0,0.0,0.1667,29.8,TXN1032340,22.63,debit_card,9,1,0,0.759,1409,0,1,1,0,1,1,1,1,0
CUST105169,1617,23,22,1,1,0,0,0.0,0.0435,31.87,TXN1032341,16.12,debit_card,17,0,1,0.506,828,0,1,1,0,1,1,1,1,1
CUST124645,806,7,7,0,0,0,0,0.0,0.0,67.79,TXN1032342,177.11,debit_card,12,0,0,2.613,686,0,1,1,0,1,1,1,1,1
CUST116644,1293,19,16,3,2,2,2,0.1053,0.1053,28.48,TXN1032343,14.27,credit_card,14,0,0,0.501,344,0,1,1,0,1,1,0,0,1
CUST131305,1426,19,17,2,5,4,0,0.0,0.2632,47.08,TXN1032344,32.48,paypal,12,0,1,0.69,310,1,1,1,0,1,1,0,1,1
CUST122576,403,8,7,1,1,0,0,0.0,0.125,61.92,TXN1032345,111.78,wallet,9,0,0,1.805,361,0,0,1,0,1,0,0,1,0
CUST106856,995,15,14,1,0,0,2,0.1333,0.0,76.39,TXN1032346,97.39,debit_card,11,1,0,1.275,473,0,1,1,0,1,1,1,1,0
CUST102205,710,8,8,0,1,1,0,0.0,0.125,35.97,TXN1032347,40.2,debit_card,7,0,0,1.118,551,0,0,0,0,0,0,1,0,0
CUST130458,1525,18,18,0,1,0,1,0.0556,0.0556,86.69,TXN1032348,107.88,credit_card,13,0,0,1.244,239,0,1,1,0,1,1,0,1,0
CUST130153,1005,10,10,0,0,0,0,0.0,0.0,41.82,TXN1032349,33.45,credit_card,16,1,0,0.8,1043,0,1,1,0,1,1,0,1,0
CUST102305,131,5,5,0,0,0,0,0.0,0.0,118.0,TXN1032350,244.26,credit_card,15,1,2,2.07,100,0,1,0,0,1,1,1,1,1
CUST102284,1141,16,16,0,2,1,1,0.0625,0.125,15.68,TXN1032351,30.33,wallet,9,0,0,1.934,482,0,1,0,0,0,0,1,0,1
CUST115894,772,13,13,0,0,0,0,0.0,0.0,133.28,TXN1032352,187.59,debit_card,16,0,0,1.407,263,0,1,0,0,0,0,0,0,1
CUST105853,555,9,8,1,1,1,0,0.0,0.1111,31.43,TXN1032353,38.28,paypal,12,0,0,1.218,342,0,1,0,0,1,1,1,1,0
CUST126400,1635,29,26,3,1,1,0,0.0,0.0345,127.84,TXN1032354,128.67,paypal,19,0,0,1.006,212,0,1,1,0,1,1,1,1,0
CUST116652,1076,14,12,2,2,1,0,0.0,0.1429,71.34,TXN1032355,139.02,bank_transfer,18,0,0,1.949,559,1,1,1,0,1,1,0,1,0
CUST122539,1558,19,19,0,2,1,0,0.0,0.1053,75.58,TXN1032356,80.63,credit_card,19,0,1,1.067,143,0,1,1,0,1,1,1,1,0
CUST108229,454,9,8,1,0,0,0,0.0,0.0,24.56,TXN1032357,14.3,wallet,14,0,0,0.582,74,1,1,1,1,1,1,0,1,1
CUST111286,451,7,6,1,0,0,0,0.0,0.0,66.18,TXN1032358,27.92,credit_card,18,0,1,0.422,438,0,0,1,0,1,1,1,1,0
CUST131097,1154,14,13,1,0,0,1,0.0714,0.0,59.07,TXN1032359,30.89,debit_card,19,1,1,0.523,714,0,1,1,0,1,1,0,0,0
CUST100865,276,6,6,0,1,0,0,0.0,0.1667,34.27,TXN1032360,56.73,wallet,20,1,2,1.655,102,0,0,1,0,1,0,1,0,0
CUST130783,136,2,2,0,0,0,0,0.0,0.0,59.8,TXN1032361,33.05,credit_card,11,0,1,0.553,826,0,1,1,0,1,1,1,1,0
CUST124182,884,5,5,0,1,1,0,0.0,0.2,33.79,TXN1032362,69.17,credit_card,9,0,0,2.047,252,0,0,1,0,1,1,0,1,1
CUST123566,1164,16,12,4,0,0,2,0.125,0.0,66.39,TXN1032363,84.29,wallet,5,0,1,1.27,302,0,1,1,0,1,1,0,0,1
CUST111078,397,11,11,0,1,1,0,0.0,0.0909,69.74,TXN1032364,274.91,credit_card,16,1,0,3.942,246,0,1,1,1,1,1,1,1,1
CUST117833,524,9,9,0,0,0,0,0.0,0.0,44.5,TXN1032365,42.34,paypal,12,0,0,0.951,1402,0,0,1,0,1,0,1,1,1
CUST121936,817,11,11,0,0,0,1,0.0909,0.0,44.66,TXN1032366,71.95,wallet,12,0,0,1.611,967,0,1,1,0,1,1,0,0,1
CUST125538,2744,43,42,1,0,0,0,0.0,0.0,58.56,TXN1032367,40.57,debit_card,9,1,0,0.693,430,0,1,0,0,1,0,1,1,0
CUST103177,1317,16,14,2,1,1,1,0.0625,0.0625,21.7,TXN1032368,33.77,credit_card,21,0,0,1.556,436,0,1,0,0,1,1,0,1,1
CUST102914,1261,16,16,0,0,0,0,0.0,0.0,22.88,TXN1032369,35.64,credit_card,10,0,1,1.558,309,0,1,1,0,1,1,1,1,0
CUST105574,1516,15,14,1,1,1,0,0.0,0.0667,43.23,TXN1032370,101.49,bank_transfer,6,0,0,2.348,170,0,1,1,0,0,0,1,0,0
CUST129334,1154,14,13,1,1,0,0,0.0,0.0714,54.35,TXN1032371,35.95,paypal,14,0,0,0.661,251,0,1,1,0,1,1,1,1,0
CUST100314,872,18,15,3,1,1,1,0.0556,0.0556,50.34,TXN1032372,77.19,credit_card,12,0,0,1.533,890,0,1,0,0,1,1,1,1,0
CUST126018,512,4,3,1,0,0,0,0.0,0.0,91.55,TXN1032373,56.52,credit_card,3,0,0,0.617,105,0,1,1,0,1,1,1,1,0
CUST122365,2260,25,25,0,1,1,0,0.0,0.04,49.05,TXN1032374,66.15,debit_card,18,0,0,1.349,306,0,1,1,0,1,1,1,1,0
CUST111376,1297,16,16,0,1,1,0,0.0,0.0625,94.43,TXN1032375,81.53,credit_card,13,0,1,0.863,426,0,1,1,1,1,1,0,1,0
CUST125229,312,8,7,1,2,0,0,0.0,0.25,38.68,TXN1032376,52.87,wallet,6,0,0,1.367,313,0,1,1,0,1,1,1,0,0
CUST102414,687,11,10,1,1,0,0,0.0,0.0909,144.73,TXN1032377,172.95,paypal,21,0,0,1.195,1060,0,0,1,1,1,0,1,1,0
CUST128313,224,8,8,0,2,2,0,0.0,0.25,66.03,TXN1032378,62.82,bank_transfer,2,0,0,0.951,648,0,1,1,0,1,1,1,1,0
CUST111792,598,5,4,1,0,0,1,0.2,0.0,43.8,TXN1032379,31.54,paypal,16,0,0,0.72,128,0,1,0,1,1,1,1,1,1
CUST114380,317,8,8,0,1,1,0,0.0,0.125,57.69,TXN1032380,60.09,credit_card,7,0,0,1.042,99,1,1,1,0,1,0,1,1,0
CUST105299,843,8,7,1,2,2,0,0.0,0.25,55.27,TXN1032381,26.66,debit_card,6,0,0,0.482,149,0,1,1,0,1,1,1,0,0
CUST105012,222,8,7,1,0,0,0,0.0,0.0,131.79,TXN1032382,123.83,credit_card,15,0,0,0.94,37,0,1,1,0,1,1,1,1,0
CUST111804,672,10,10,0,0,0,1,0.1,0.0,46.49,TXN1032383,55.58,paypal,13,0,0,1.196,632,0,1,1,0,1,1,1,1,0
CUST120451,291,4,4,0,1,1,1,0.25,0.25,31.5,TXN1032384,47.77,debit_card,2,0,1,1.517,143,0,1,1,0,1,1,0,1,1
CUST107564,1261,17,15,2,1,0,0,0.0,0.0588,23.37,TXN1032385,14.15,debit_card,6,0,2,0.605,735,0,1,1,0,1,1,1,1,1
CUST123583,888,13,12,1,2,2,1,0.0769,0.1538,94.41,TXN1032386,115.16,wallet,9,0,0,1.22,508,0,1,0,0,1,0,0,0,1
CUST100450,1746,14,13,1,2,1,0,0.0,0.1429,79.06,TXN1032387,83.12,credit_card,9,1,0,1.051,238,0,1,0,0,1,1,1,1,0
CUST106965,271,4,2,2,0,0,1,0.25,0.0,69.52,TXN1032388,49.51,bank_transfer,11,0,1,0.712,145,0,1,0,1,1,1,1,0,1
CUST105943,410,6,6,0,0,0,0,0.0,0.0,22.12,TXN1032389,22.99,debit_card,12,0,0,1.039,136,0,1,1,0,1,1,1,1,1
CUST116786,655,11,11,0,1,1,2,0.1818,0.0909,10.93,TXN1032390,11.22,credit_card,8,0,0,1.027,313,0,1,0,0,1,1,1,1,0
CUST126857,953,10,10,0,1,1,2,0.2,0.1,79.7,TXN1032391,102.76,debit_card,15,1,0,1.289,516,0,1,1,0,1,1,0,1,1
CUST128576,1105,14,14,0,0,0,1,0.0714,0.0,42.25,TXN1032392,38.52,credit_card,14,0,0,0.912,320,0,1,0,0,1,1,1,1,0
CUST128702,651,17,17,0,1,1,3,0.1765,0.0588,51.16,TXN1032393,75.04,paypal,6,0,1,1.467,89,0,1,1,0,1,1,1,0,0
CUST131186,1525,21,21,0,1,1,2,0.0952,0.0476,96.17,TXN1032394,85.19,debit_card,11,0,0,0.886,443,0,1,1,0,1,1,1,1,1
CUST113377,108,3,3,0,0,0,0,0.0,0.0,36.34,TXN1032395,15.44,credit_card,13,0,0,0.425,1378,0,1,1,0,1,1,1,1,0
CUST104976,1312,18,14,4,3,3,1,0.0556,0.1667,82.75,TXN1032396,115.52,debit_card,7,0,1,1.396,305,0,1,1,0,1,1,1,0,1
CUST126638,552,6,6,0,2,1,0,0.0,0.3333,42.12,TXN1032397,36.09,credit_card,16,0,0,0.857,633,0,1,0,0,1,0,1,1,0
CUST121488,1035,15,14,1,0,0,1,0.0667,0.0,51.3,TXN1032398,38.7,debit_card,16,0,0,0.754,46,0,1,0,0,0,0,0,0,0
CUST103751,1872,23,22,1,0,0,1,0.0435,0.0,57.21,TXN1032399,70.29,credit_card,16,0,0,1.229,397,0,1,1,1,1,0,1,1,0
CUST130751,793,11,11,0,1,1,0,0.0,0.0909,47.03,TXN1032400,63.95,credit_card,14,0,0,1.36,552,0,1,0,0,1,1,0,1,1
CUST104789,360,8,8,0,2,2,0,0.0,0.25,32.28,TXN1032401,51.22,paypal,15,0,1,1.587,410,0,1,1,0,1,1,1,1,1
CUST117922,893,9,9,0,0,0,1,0.1111,0.0,31.16,TXN1032402,33.01,debit_card,23,1,0,1.059,73,0,1,1,0,1,1,1,1,1
CUST101053,453,6,6,0,0,0,0,0.0,0.0,39.92,TXN1032403,37.94,wallet,10,0,0,0.95,313,0,1,1,0,1,1,1,0,0
CUST121941,401,10,10,0,1,1,2,0.2,0.1,54.44,TXN1032404,73.51,credit_card,10,0,2,1.35,258,0,1,1,0,1,1,1,0,1
CUST128806,1059,17,17,0,0,0,1,0.0588,0.0,51.91,TXN1032405,90.39,paypal,11,0,0,1.741,54,0,1,1,0,1,1,0,1,1
CUST111156,1059,12,11,1,0,0,0,0.0,0.0,62.04,TXN1032406,82.61,paypal,18,0,0,1.332,1556,0,1,1,0,1,1,1,1,0
CUST102336,333,7,6,1,1,1,0,0.0,0.1429,63.28,TXN1032407,176.77,wallet,15,0,0,2.793,786,0,1,1,0,1,1,0,1,0
CUST131920,166,4,4,0,0,0,0,0.0,0.0,78.64,TXN1032408,130.78,debit_card,10,0,0,1.663,454,0,0,1,0,1,1,0,1,0
CUST117668,751,10,10,0,2,2,0,0.0,0.2,61.94,TXN1032409,62.14,paypal,19,0,0,1.003,850,0,0,1,0,1,1,1,1,1
CUST105928,1596,24,24,0,4,4,0,0.0,0.1667,25.0,TXN1032410,33.27,wallet,0,1,1,1.331,78,0,1,0,0,1,1,0,1,0
CUST121053,1709,19,19,0,0,0,2,0.1053,0.0,44.0,TXN1032411,45.63,wallet,13,0,0,1.037,382,0,1,0,0,1,1,1,1,1
CUST100655,1346,25,24,1,4,3,1,0.04,0.16,29.98,TXN1032412,62.25,paypal,7,1,0,2.076,296,0,1,1,0,1,1,0,1,1
CUST129049,1126,17,17,0,2,0,0,0.0,0.1176,57.84,TXN1032413,84.98,debit_card,18,0,0,1.469,395,0,1,1,0,0,0,1,0,1
CUST115561,511,9,9,0,2,1,3,0.3333,0.2222,24.91,TXN1032414,46.6,bank_transfer,14,0,1,1.871,730,1,1,0,0,1,1,1,1,1
CUST124475,1325,15,14,1,1,0,3,0.2,0.0667,113.94,TXN1032415,73.07,credit_card,12,1,2,0.641,180,0,1,1,0,1,1,1,1,0
CUST117842,294,7,7,0,0,0,0,0.0,0.0,37.24,TXN1032416,72.63,debit_card,17,0,0,1.95,74,0,1,1,0,1,1,1,1,0
CUST124340,597,7,6,1,1,0,1,0.1429,0.1429,96.72,TXN1032417,122.27,credit_card,6,0,2,1.264,345,0,1,1,0,1,1,1,1,1
CUST128464,1138,17,16,1,1,1,0,0.0,0.0588,56.99,TXN1032418,121.12,credit_card,16,0,0,2.125,347,1,1,1,0,0,0,1,0,1
CUST103700,2548,36,33,3,3,1,4,0.1111,0.0833,166.86,TXN1032419,212.46,debit_card,19,0,0,1.273,336,0,1,1,0,1,1,1,1,0
CUST102796,378,12,11,1,0,0,0,0.0,0.0,76.18,TXN1032420,39.69,credit_card,11,1,0,0.521,1525,0,1,1,0,0,0,1,0,1
CUST109234,433,10,10,0,1,0,0,0.0,0.1,62.19,TXN1032421,147.18,credit_card,15,0,0,2.367,956,0,1,1,0,1,1,0,1,0
CUST112308,471,6,5,1,0,0,0,0.0,0.0,52.26,TXN1032422,50.47,credit_card,10,0,0,0.966,563,0,1,1,1,1,1,1,1,0
CUST124651,943,13,12,1,0,0,0,0.0,0.0,48.73,TXN1032423,54.58,wallet,22,0,0,1.12,951,0,1,1,0,1,1,1,1,0
